row_name,uniq_idx,uniq_idx_sum,entro,vec_sum,sim_sum,sim_min,sim_max,is_sampled,uniq_rank,id,lon,lat
TQ3375d,0.76113,38056.55142,10.12319,1.35479,11943.44858,0,1,True,679439.5,TQ3375d,533250,175750
TQ3376a,0.77123,38561.7002,10.06262,1.30326,11438.2998,0,1,True,623100.5,TQ3376a,533250,176250
TQ3376b,0.79162,39581.23993,9.91718,1.20973,10418.76007,0,1,True,508707.5,TQ3376b,533750,176250
TQ3376c,0.80938,40469.21219,9.7531,1.13628,9530.78781,0,1,True,406404.5,TQ3376c,533750,176750
TQ3376d,0.78509,39254.43302,9.96783,1.23845,10745.56698,0,1,True,545243.5,TQ3376d,533250,176750
TQ3377a,0.80099,40049.58745,9.83616,1.17024,9950.41255,0,1,True,459656,TQ3377a,533250,177250
TQ3377b,0.80221,40110.54152,9.82477,1.16523,9889.45848,0,1,True,452962,TQ3377b,533750,177250
TQ3377c,0.80022,40011.12124,9.84324,1.17342,9988.87876,0,1,True,463545.5,TQ3377c,533750,177750
TQ3377d,0.8018,40089.76134,9.82868,1.16694,9910.23866,0,1,True,455324,TQ3377d,533250,177750
TQ3378a,0.79286,39642.80209,9.90714,1.20443,10357.19791,0,1,True,502222.5,TQ3378a,533250,178250
TQ3378b,0.7986,39930.07441,9.8579,1.18015,10069.92559,0,1,True,471904.5,TQ3378b,533750,178250
TQ3378c,0.77236,38617.90794,10.05547,1.29777,11382.09206,0,1,True,617000,TQ3378c,533750,178750
TQ3378d,0.7677,38384.7898,10.08455,1.32084,11615.2102,0,1,True,642426,TQ3378d,533250,178750
TQ3379a,0.75484,37742.18627,10.15799,1.38916,12257.81373,0,1,True,715497,TQ3379a,533250,179250
TQ3379b,0.75806,37902.81421,10.14046,1.37135,12097.18579,0,1,True,697250.5,TQ3379b,533750,179250
TQ3379c,0.74917,37458.46389,10.18779,1.42203,12541.53611,0,1,True,747974,TQ3379c,533750,179750
TQ3379d,0.74692,37346.07583,10.19921,1.4356,12653.92417,0,1,True,761040.5,TQ3379d,533250,179750
TQ3380a,0.74129,37064.26052,10.22702,1.47119,12935.73948,0,1,True,794291,TQ3380a,533250,180250
TQ3380b,0.74282,37140.90926,10.21957,1.46127,12859.09074,0,1,True,785024.5,TQ3380b,533750,180250
TQ3380c,0.73794,36896.87866,10.24301,1.49353,13103.12134,0,1,True,814461.5,TQ3380c,533750,180750
TQ3380d,0.7369,36845.21912,10.24788,1.50062,13154.78088,0,1,True,820767,TQ3380d,533250,180750
TQ3381a,0.73331,36665.61097,10.26456,1.52609,13334.38903,0,1,True,842749.5,TQ3381a,533250,181250
TQ3381b,0.73402,36701.07194,10.26129,1.52096,13298.92806,0,1,True,838222,TQ3381b,533750,181250
TQ3381c,0.78991,39495.50483,10.3378,3.52789,10504.49517,0,1,True,517867.5,TQ3381c,533750,181750
TQ3381d,0.7896,39479.83913,10.34023,3.53078,10520.16087,0,0.99999,True,519411,TQ3381d,533250,181750
TQ3382a,0.79031,39515.26771,10.34802,3.54848,10484.73229,0,0.98778,True,515730,TQ3382a,533250,182250
TQ3382b,0.76207,38103.52256,10.50158,4.38803,11896.47744,0,0.99916,True,674038.5,TQ3382b,533750,182250
TQ3382c,0.7841,39204.87511,10.37295,3.55397,10795.12489,0,0.99634,True,552194.5,TQ3382c,533750,182750
TQ3382d,0.74388,37194.15867,10.35936,2.57879,12805.84133,0,0.99984,True,778705,TQ3382d,533250,182750
TQ3383a,0.79014,39507.0269,10.43807,2.81021,10492.9731,0,0.99192,True,516646.5,TQ3383a,533250,183250
TQ3383b,0.77383,38691.42659,10.4602,2.72967,11308.57341,0,0.9794,True,609061.5,TQ3383b,533750,183250
TQ3383c,0.72586,36293.01041,10.4057,2.6873,13706.98959,0,0.96706,True,887045.5,TQ3383c,533750,183750
TQ3383d,0.70613,35306.60074,10.3911,2.09574,14693.39926,0,0.99489,True,993999,TQ3383d,533250,183750
TQ3384a,0.79002,39500.95912,10.44398,4.23841,10499.04088,0,0.99001,True,517288,TQ3384a,533250,184250
TQ3384b,0.84462,42230.87392,10.44145,5.56688,7769.12608,0,0.79763,True,238598.5,TQ3384b,533750,184250
TQ3384c,0.83586,41792.77379,10.45418,7.29943,8207.22621,0,0.76429,True,277020.5,TQ3384c,533750,184750
TQ3384d,0.85396,42697.8436,10.59446,16.31603,7302.1564,0,0.6599,True,181137,TQ3384d,533250,184750
TQ3385a,0.77924,38962.13096,10.56847,5.65129,11037.86904,0,0.83343,True,580143,TQ3385a,533250,185250
TQ3385b,0.7375,36875.00873,10.54197,2.05107,13124.99127,0,0.99969,True,817060,TQ3385b,533750,185250
TQ3385c,0.80251,40125.3114,10.57235,9.42384,9874.6886,0,0.66668,True,451288.5,TQ3385c,533750,185750
TQ3385d,0.69584,34792.07045,10.5499,3.69304,15207.92955,0,0.99594,True,1035388.5,TQ3385d,533250,185750
TQ3386a,0.78111,39055.34968,10.4226,1.68637,10944.65032,0,1,True,570180.5,TQ3386a,533250,186250
TQ3386b,0.75916,37957.97446,10.46644,2.67842,12042.02554,0,1,True,690816,TQ3386b,533750,186250
TQ3386c,0.70296,35147.9702,10.55086,3.33539,14852.0298,0,1,True,1008718,TQ3386c,533750,186750
TQ3386d,0.82433,41216.63769,10.42289,2.68194,8783.36231,0,0.99957,True,329872.5,TQ3386d,533250,186750
TQ3387a,0.78142,39070.80521,10.49081,4.20025,10929.19479,0,0.95327,True,568538.5,TQ3387a,533250,187250
TQ3387b,0.77367,38683.31887,10.45374,2.06404,11316.68113,0,1,True,609922,TQ3387b,533750,187250
TQ3387c,0.76148,38073.98548,10.46441,3.61465,11926.01452,0,0.99999,True,677409,TQ3387c,533750,187750
TQ3387d,0.78568,39283.92329,10.46889,4.58781,10716.07671,0,0.97434,True,542124.5,TQ3387d,533250,187750
TQ3388a,0.8018,40090.02478,10.48029,3.59789,9909.97522,0,0.99235,True,455324,TQ3388a,533250,188250
TQ3388b,0.76449,38224.38694,10.48519,2.60611,11775.61306,0,0.99995,True,660224.5,TQ3388b,533750,188250
TQ3388c,0.7875,39374.75762,10.38701,2.52819,10625.24238,0,0.9998,True,532415.5,TQ3388c,533750,188750
TQ3388d,0.79284,39642.20512,10.36656,2.63244,10357.79488,0,0.99999,True,502355.5,TQ3388d,533250,188750
TQ3389a,0.79443,39721.47721,10.3612,2.6241,10278.52279,0,1,True,494123.5,TQ3389a,533250,189250
TQ3389b,0.7878,39389.99583,10.4048,1.63641,10610.00417,0,1,True,530856,TQ3389b,533750,189250
TQ3389c,0.83688,41844.03969,10.39055,2.6251,8155.96031,0,1,True,272751,TQ3389c,533750,189750
TQ3389d,0.76661,38330.63466,10.44646,2.56349,11669.36534,0,0.99999,True,648492,TQ3389d,533250,189750
TQ3390a,0.83895,41947.54191,10.39257,2.60323,8052.45809,0,0.99999,True,263846,TQ3390a,533250,190250
TQ3390b,0.79123,39561.68551,10.39518,1.61232,10438.31449,0,1,True,510807.5,TQ3390b,533750,190250
TQ3390c,0.8054,40269.91222,10.43449,3.54589,9730.08778,0,0.99999,True,436538.5,TQ3390c,533750,190750
TQ3390d,0.80032,40015.82006,10.45856,3.73497,9984.17994,0,0.99372,True,463034,TQ3390d,533250,190750
TQ3391a,0.79596,39798.07039,10.38133,1.58065,10201.92961,0,1,True,486218,TQ3391a,533250,191250
TQ3391b,0.77211,38605.26371,10.42801,2.57703,11394.73629,0,1,True,618276,TQ3391b,533750,191250
TQ3391c,0.84075,42037.68061,10.33271,3.56035,7962.31939,0,0.99772,True,256929.5,TQ3391c,533750,191750
TQ3391d,0.83959,41979.3165,10.36385,3.44798,8020.6835,0,0.88097,True,261370,TQ3391d,533250,191750
TQ3392a,0.77259,38629.29467,10.44093,3.22086,11370.70533,0,0.99022,True,615732.5,TQ3392a,533250,192250
TQ3392b,0.76209,38104.3752,10.54281,5.02712,11895.6248,0,0.87948,True,673915,TQ3392b,533750,192250
TQ3392c,0.76758,38378.9885,10.526,3.91202,11621.0115,0,0.96572,True,643130.5,TQ3392c,533750,192750
TQ3392d,0.7165,35824.79504,10.49044,3.32921,14175.20496,0,0.9337,True,942358,TQ3392d,533250,192750
TQ3393a,0.74895,37447.56548,10.46175,3.4702,12552.43452,0,0.98111,True,749378.5,TQ3393a,533250,193250
TQ3393b,0.7819,39095.13354,10.3409,3.47045,10904.86646,0,0.99768,True,566052.5,TQ3393b,533750,193250
TQ3393c,0.77792,38896.22967,10.26614,2.46873,11103.77033,0,1,True,587093,TQ3393c,533750,193750
TQ3393d,0.775,38749.76834,10.27945,2.48978,11250.23166,0,1,True,602727.5,TQ3393d,533250,193750
TQ3394a,0.77664,38831.96643,10.32731,3.2054,11168.03357,0,0.99032,True,593860,TQ3394a,533250,194250
TQ3394b,0.78198,39099.21046,10.2469,2.44031,10900.78954,0,1,True,565656.5,TQ3394b,533750,194250
TQ3394c,0.78666,39332.94912,10.22351,2.40858,10667.05088,0,1,True,536935.5,TQ3394c,533750,194750
TQ3394d,0.78117,39058.65227,10.25082,2.44592,10941.34773,0,1,True,569879.5,TQ3394d,533250,194750
TQ3395a,0.78308,39153.85896,10.24155,2.4328,10846.14104,0,1,True,559748.5,TQ3395a,533250,195250
TQ3395b,0.79028,39513.94695,10.2044,2.38467,10486.05305,0,1,True,515879,TQ3395b,533750,195250
TQ3395c,0.79086,39542.99785,10.20125,2.38089,10457.00215,0,1,True,512911.5,TQ3395c,533750,195750
TQ3395d,0.78577,39288.47879,10.22807,2.41454,10711.52121,0,1,True,541658,TQ3395d,533250,195750
TQ3396a,0.79369,39684.51885,10.18552,2.36263,10315.48115,0,1,True,497909.5,TQ3396a,533250,196250
TQ3396b,0.79513,39756.36436,10.1773,2.35348,10243.63564,0,1,True,490477,TQ3396b,533750,196250
TQ3396c,0.81088,40543.92262,10.07471,2.25766,9456.07738,0,1,True,398900.5,TQ3396c,533750,196750
TQ3396d,0.80564,40282.12124,10.11161,2.28867,9717.87876,0,1,True,435320,TQ3396d,533250,196750
TQ3397a,0.80816,40407.89911,10.09427,2.27368,9592.10089,0,1,True,412532.5,TQ3397a,533250,197250
TQ3397b,0.83326,41662.84181,9.87127,2.13238,8337.15819,0,0.99999,True,288030.5,TQ3397b,533750,197250
TQ3397c,0.82233,41116.33276,9.91087,2.00861,8883.66724,0,0.9971,True,339590,TQ3397c,533750,197750
TQ3397d,0.80294,40147.19538,10.12947,2.30497,9852.80462,0,1,True,449098,TQ3397d,533250,197750
TQ3398a,0.78479,39239.68268,10.11413,1.93427,10760.31732,0,0.9964,True,546922.5,TQ3398a,533250,198250
TQ3398b,0.80192,40096.0383,9.82942,1.17999,9903.9617,0,0.99987,True,454721.5,TQ3398b,533750,198250
TQ3398c,0.77182,38591.16193,10.05941,1.30346,11408.83807,0,0.99999,True,619865.5,TQ3398c,533750,198750
TQ3398d,0.78753,39376.42056,10.16951,2.19049,10623.57944,0,0.9999,True,532255,TQ3398d,533250,198750
TQ3399a,0.78834,39416.89332,10.21476,2.39742,10583.10668,0,1,True,526895,TQ3399a,533250,199250
TQ3399b,0.75427,37713.44459,10.18334,1.62888,12286.55541,0,0.99772,True,718676.5,TQ3399b,533750,199250
TQ3399c,0.76308,38154.16635,10.23665,2.07846,11845.83365,0,0.99827,True,668241.5,TQ3399c,533750,199750
TQ3399d,0.78213,39106.32892,10.24621,2.43933,10893.67108,0,1,True,564812,TQ3399d,533250,199750
TQ3459c,0.72174,36087.24007,10.31618,1.61852,13912.75993,0,1,True,910253,TQ3459c,534750,159750
TQ3459d,0.72122,36060.9971,10.31846,1.62318,13939.0029,0,1,True,913186.5,TQ3459d,534250,159750
TQ3460a,0.72293,36146.56971,10.311,1.60816,13853.43029,0,1,True,903493,TQ3460a,534250,160250
TQ3460b,0.72357,36178.47188,10.30821,1.60268,13821.52812,0,1,True,899867,TQ3460b,534750,160250
TQ3460c,0.7256,36280.15126,10.29926,1.58565,13719.84874,0,1,True,888495,TQ3460c,534750,160750
TQ3460d,0.72483,36241.74318,10.30265,1.59201,13758.25682,0,1,True,892805.5,TQ3460d,534250,160750
TQ3461a,0.72699,36349.61689,10.2931,1.57436,13650.38311,0,1,True,880435,TQ3461a,534250,161250
TQ3461b,0.72788,36394.16782,10.28913,1.56725,13605.83218,0,1,True,875331,TQ3461b,534750,161250
TQ3461c,0.73042,36521.24491,10.27771,1.54755,13478.75509,0,1,True,860885.5,TQ3461c,534750,161750
TQ3461d,0.7295,36474.91846,10.28189,1.55464,13525.08154,0,1,True,866102.5,TQ3461d,534250,161750
TQ3462a,0.73244,36622.1765,10.26854,1.53245,13377.8235,0,1,True,848576.5,TQ3462a,534250,162250
TQ3462b,0.73334,36666.99035,10.26443,1.52589,13333.00965,0,1,True,842515,TQ3462b,534750,162250
TQ3462c,0.73689,36844.38791,10.24796,1.50074,13155.61209,0,1,True,820864,TQ3462c,534750,162750
TQ3462d,0.72681,36340.7496,10.29974,1.71857,13659.2504,0,0.99668,True,881492,TQ3462d,534250,162750
TQ3463a,0.73608,36804.23497,10.25481,1.54546,13195.76503,0,0.99824,True,825730.5,TQ3463a,534250,163250
TQ3463b,0.74311,37155.36537,10.47989,3.02206,12844.63463,0,0.98875,True,783277,TQ3463b,534750,163250
TQ3463c,0.80244,40121.75512,10.27587,3.38195,9878.24488,0,0.99996,True,451652.5,TQ3463c,534750,163750
TQ3463d,0.84418,42209.05921,10.41109,2.61561,7790.94079,0,0.9974,True,240285,TQ3463d,534250,163750
TQ3464a,0.86884,43441.7513,10.2757,2.41164,6558.2487,0,0.88452,True,132694,TQ3464a,534250,164250
TQ3464b,0.8684,43419.9503,10.24516,2.38618,6580.0497,0,0.99946,True,134018.5,TQ3464b,534750,164250
TQ3464c,0.82571,41285.74642,10.31465,1.43247,8714.25358,0,0.99849,True,323599,TQ3464c,534750,164750
TQ3464d,0.8066,40330.00574,10.38917,1.54141,9669.99426,0,0.99722,True,430243.5,TQ3464d,534250,164750
TQ3465a,0.84542,42270.80214,10.17243,1.31667,7729.19786,0,1,True,235617,TQ3465a,534250,165250
TQ3465b,0.86726,43362.92303,10.01288,1.22314,6637.07697,0,1,True,137469,TQ3465b,534750,165250
TQ3465c,0.82154,41077.02993,10.2868,3.06805,8922.97007,0,0.99912,True,343500,TQ3465c,534750,165750
TQ3465d,0.77072,38536.04129,10.40942,1.99342,11463.95871,0,0.9994,True,625931.5,TQ3465d,534250,165750
TQ3466a,0.84252,42125.79631,10.18932,1.32983,7874.20369,0,1,True,246582.5,TQ3466a,534250,166250
TQ3466b,0.88331,44165.73944,10.13279,2.26125,5834.26056,0,0.99946,True,100564.5,TQ3466b,534750,166250
TQ3466c,0.89875,44937.39169,9.9977,2.22296,5062.60831,0,0.99662,True,73140,TQ3466c,534750,166750
TQ3466d,0.85016,42507.95675,10.19855,3.19336,7492.04325,0,0.995,True,194080.5,TQ3466d,534250,166750
TQ3467a,0.92601,46300.68257,9.48443,2.07924,3699.31743,0,0.99842,True,35305.5,TQ3467a,534250,167250
TQ3467b,0.87437,43718.57884,9.5993,2.56297,6281.42116,0,0.97214,True,119216,TQ3467b,534750,167250
TQ3467c,0.87077,43538.38915,9.59165,2.28798,6461.61085,0,0.99371,True,127592.5,TQ3467c,534750,167750
TQ3467d,0.86912,43455.83462,9.57021,1.94876,6544.16538,0,1,True,131803,TQ3467d,534250,167750
TQ3468a,0.85173,42586.32832,9.91097,2.08533,7413.67168,0,0.99984,True,188710,TQ3468a,534250,168250
TQ3468b,0.9073,45365.24404,9.40754,1.06899,4634.75596,0,1,True,59883.5,TQ3468b,534750,168250
TQ3468c,0.76263,38131.40173,10.36137,2.92427,11868.59827,0,0.99707,True,670846.5,TQ3468c,534750,168750
TQ3468d,0.81778,40888.85588,10.23332,2.23353,9111.14412,0,0.99919,True,362020,TQ3468d,534250,168750
TQ3469a,0.80657,40328.43769,10.29085,2.2852,9671.56231,0,0.99999,True,430373.5,TQ3469a,534250,169250
TQ3469b,0.81796,40897.91745,10.22233,2.27072,9102.08255,0,1,True,361171.5,TQ3469b,534750,169250
TQ3469c,0.84221,42110.43569,10.26096,3.30688,7889.56431,0,0.99393,True,247792.5,TQ3469c,534750,169750
TQ3469d,0.83314,41656.88533,10.23884,1.37389,8343.11467,0,1,True,288511,TQ3469d,534250,169750
TQ3470a,0.79565,39782.47657,10.34248,2.35361,10217.52343,0,1,True,487804.5,TQ3470a,534250,170250
TQ3470b,0.80311,40155.53949,10.30816,2.3064,9844.46051,0,1,True,448251.5,TQ3470b,534750,170250
TQ3470c,0.82899,41449.39796,10.33603,3.40223,8550.60204,0,0.99833,True,308765,TQ3470c,534750,170750
TQ3470d,0.75544,37771.9865,10.46742,2.89811,12228.0135,0,0.97687,True,712053,TQ3470d,534250,170750
TQ3471a,0.78804,39402.01194,10.37146,2.46193,10597.98806,0,1,True,529536.5,TQ3471a,534250,171250
TQ3471b,0.80085,40042.67053,10.27819,3.40579,9957.32947,0,0.99995,True,460340,TQ3471b,534750,171250
TQ3471c,0.75561,37780.37969,10.29077,2.42971,12219.62031,0,0.9992,True,711116.5,TQ3471c,534750,171750
TQ3471d,0.73884,36942.19819,10.23872,1.48738,13057.80181,0,1,True,809003.5,TQ3471d,534250,171750
TQ3472a,0.73788,36893.8142,10.2433,1.49395,13106.1858,0,1,True,814816.5,TQ3472a,534250,172250
TQ3472b,0.73631,36815.73641,10.25064,1.50471,13184.26359,0,1,True,824302,TQ3472b,534750,172250
TQ3472c,0.73475,36737.5383,10.25792,1.51573,13262.4617,0,1,True,833807.5,TQ3472c,534750,172750
TQ3472d,0.73862,36931.23767,10.23976,1.48886,13068.76233,0,1,True,810258,TQ3472d,534250,172750
TQ3473a,0.73947,36973.45981,10.23574,1.48319,13026.54019,0,1,True,805257,TQ3473a,534250,173250
TQ3473b,0.73526,36763.15685,10.25554,1.5121,13236.84315,0,1,True,830724.5,TQ3473b,534750,173250
TQ3473c,0.73529,36764.68541,10.2554,1.51188,13235.31459,0,1,True,830534.5,TQ3473c,534750,173750
TQ3473d,0.73955,36977.25978,10.23538,1.48268,13022.74022,0,1,True,804767.5,TQ3473d,534250,173750
TQ3474a,0.73916,36957.9381,10.23722,1.48527,13042.0619,0,1,True,807096,TQ3474a,534250,174250
TQ3474b,0.73501,36750.26175,10.25674,1.51392,13249.73825,0,1,True,832209,TQ3474b,534750,174250
TQ3474c,0.73451,36725.71633,10.25902,1.51742,13274.28367,0,1,True,835240.5,TQ3474c,534750,174750
TQ3474d,0.73848,36923.99815,10.24044,1.48984,13076.00185,0,1,True,811204,TQ3474d,534250,174750
TQ3475a,0.73756,36878.2045,10.24477,1.49608,13121.7955,0,1,True,816723.5,TQ3475a,534250,175250
TQ3475b,0.7338,36690.04586,10.26231,1.52255,13309.95414,0,1,True,839620.5,TQ3475b,534750,175250
TQ3475c,0.73404,36702.14581,10.26119,1.5208,13297.85419,0,1,True,838100.5,TQ3475c,534750,175750
TQ3475d,0.73797,36898.63411,10.24285,1.49329,13101.36589,0,1,True,814257,TQ3475d,534250,175750
TQ3476a,0.73811,36905.68765,10.24218,1.49233,13094.31235,0,1,True,813402.5,TQ3476a,534250,176250
TQ3476b,0.73414,36707.17337,10.26073,1.52008,13292.82663,0,1,True,837466,TQ3476b,534750,176250
TQ3476c,0.73367,36683.35084,10.26293,1.52351,13316.64916,0,1,True,840462.5,TQ3476c,534750,176750
TQ3476d,0.73742,36870.91934,10.24546,1.49708,13129.08066,0,1,True,817519,TQ3476d,534250,176750
TQ3477a,0.7369,36844.80343,10.24792,1.50068,13155.19657,0,1,True,820767,TQ3477a,534250,177250
TQ3477b,0.73314,36657.03526,10.26534,1.52734,13342.96474,0,1,True,843815,TQ3477b,534750,177250
TQ3477c,0.73331,36665.26644,10.26459,1.52614,13334.73356,0,1,True,842749.5,TQ3477c,534750,177750
TQ3477d,0.73708,36853.99014,10.24705,1.49941,13146.00986,0,1,True,819673.5,TQ3477d,534250,177750
TQ3478a,0.73729,36864.53627,10.24606,1.49796,13135.46373,0,1,True,818403,TQ3478a,534250,178250
TQ3478b,0.73354,36677.0516,10.2635,1.52443,13322.9484,0,1,True,841265,TQ3478b,534750,178250
TQ3478c,0.73536,36768.13361,10.25508,1.51139,13231.86639,0,1,True,830070,TQ3478c,534750,178750
TQ3478d,0.73709,36854.40979,10.24701,1.49935,13145.59021,0,1,True,819627.5,TQ3478d,534250,178750
TQ3479a,0.73188,36593.9779,10.276,1.63823,13406.0221,0,0.99863,True,852669.5,TQ3479a,534250,179250
TQ3479b,0.72099,36049.59383,10.34393,2.07336,13950.40617,0,0.9721,True,914519,TQ3479b,534750,179250
TQ3479c,0.73728,36863.82274,10.28416,1.87369,13136.17726,0,0.99734,True,818451,TQ3479c,534750,179750
TQ3479d,0.77847,38923.39144,10.47445,4.21653,11076.60856,0,0.99778,True,584220.5,TQ3479d,534250,179750
TQ3480a,0.81783,40891.73646,10.31716,3.11496,9108.26354,0,0.99602,True,361781,TQ3480a,534250,180250
TQ3480b,0.72635,36317.41717,10.47471,3.38463,13682.58283,0,0.99811,True,884137.5,TQ3480b,534750,180250
TQ3480c,0.91107,45553.49811,10.24668,4.34099,4446.50189,0,0.71606,True,54323,TQ3480c,534750,180750
TQ3480d,0.83613,41806.26989,10.16298,2.33467,8193.73011,0,1,True,275955.5,TQ3480d,534250,180750
TQ3481a,0.83497,41748.72237,10.20881,2.13843,8251.27763,0,0.99499,True,280792.5,TQ3481a,534250,181250
TQ3481b,0.86661,43330.58642,10.01862,1.22579,6669.41358,0,1,True,139267,TQ3481b,534750,181250
TQ3481c,0.91618,45808.90328,9.16987,2.93469,4191.09672,0,0.99979,True,46344,TQ3481c,534750,181750
TQ3481d,0.86658,43329.09038,9.82423,3.99829,6670.90962,0,0.96593,True,139352,TQ3481d,534250,181750
TQ3482a,0.92637,46318.51548,8.59928,1,3681.48452,0,1,True,32814.5,TQ3482a,534250,182250
TQ3482b,0.92637,46318.51548,8.59928,1,3681.48452,0,1,True,32814.5,TQ3482b,534750,182250
TQ3482c,0.87124,43562.14872,9.83123,2.19849,6437.85128,0,0.99582,True,126503.5,TQ3482c,534750,182750
TQ3482d,0.79999,39999.34978,10.06278,2.4609,10000.65022,0,0.97989,True,464711,TQ3482d,534250,182750
TQ3483a,0.78513,39256.45858,10.15482,2.27081,10743.54142,0,0.99977,True,544982.5,TQ3483a,534250,183250
TQ3483b,0.78178,39088.79521,9.99193,1.25342,10911.20479,0,1,True,566641.5,TQ3483b,534750,183250
TQ3483c,0.76363,38181.6954,10.10875,1.34163,11818.3046,0,1,True,665033.5,TQ3483c,534750,183750
TQ3483d,0.75038,37518.80853,10.42213,3.14272,12481.19147,0,0.99664,True,741002,TQ3483d,534250,183750
TQ3484a,0.74114,37056.80487,10.26679,1.90827,12943.19513,0,0.99433,True,795126.5,TQ3484a,534250,184250
TQ3484b,0.73098,36548.96647,10.41839,2.81314,13451.03353,0,0.96027,True,857788,TQ3484b,534750,184250
TQ3484c,0.81973,40986.64036,10.37784,3.46604,9013.35964,0,0.99657,True,352731,TQ3484c,534750,184750
TQ3484d,0.85911,42955.48076,10.29331,2.45301,7044.51924,0,1,True,161974,TQ3484d,534250,184750
TQ3485a,0.73693,36846.27349,10.443,3.37543,13153.72651,0,0.99978,True,820571,TQ3485a,534250,185250
TQ3485b,0.68736,34368.19891,10.52545,2.7221,15631.80109,0,0.9717,True,1058648,TQ3485b,534750,185250
TQ3485c,0.84078,42039.12317,9.57931,1.93619,7960.87683,0,1,True,256804,TQ3485c,534750,185750
TQ3485d,0.85353,42676.52524,9.8911,2.78663,7323.47476,0,0.87155,True,182484.5,TQ3485d,534250,185750
TQ3486a,0.75942,37970.95674,10.14663,1.65096,12029.04326,0,0.9997,True,689248.5,TQ3486a,534250,186250
TQ3486b,0.75947,37973.70477,10.12852,1.85095,12026.29523,0,1,True,688979.5,TQ3486b,534750,186250
TQ3486c,0.82101,41050.25356,9.90824,2.10569,8949.74644,0,0.99513,True,345968.5,TQ3486c,534750,186750
TQ3486d,0.83598,41798.97319,10.34261,4.88392,8201.02681,0,0.74601,True,276576.5,TQ3486d,534250,186750
TQ3487a,0.76348,38173.99258,10.52435,3.56805,11826.00742,0,0.83309,True,665895,TQ3487a,534250,187250
TQ3487b,0.79698,39848.9363,10.52605,2.95307,10151.0637,0,0.98503,True,480920.5,TQ3487b,534750,187250
TQ3487c,0.76749,38374.31874,10.44567,3.60458,11625.68126,0,1,True,643627.5,TQ3487c,534750,187750
TQ3487d,0.79365,39682.72945,10.36349,2.60459,10317.27055,0,1,True,498079.5,TQ3487d,534250,187750
TQ3488a,0.7875,39374.84033,10.4161,1.63647,10625.15967,0,0.99985,True,532415.5,TQ3488a,534250,188250
TQ3488b,0.79257,39628.30129,10.39135,1.60323,10371.69871,0,1,True,503756.5,TQ3488b,534750,188250
TQ3488c,0.79422,39710.79824,10.38652,1.59215,10289.20176,0,1,True,495230,TQ3488c,534750,188750
TQ3488d,0.83616,41808.15716,10.38194,2.60637,8191.84284,0,1,True,275842,TQ3488d,534250,188750
TQ3489a,0.79289,39644.70873,10.39152,2.26079,10355.29127,0,0.99926,True,502066.5,TQ3489a,534250,189250
TQ3489b,0.80907,40453.51763,10.35012,2.58132,9546.48237,0,1,True,407900,TQ3489b,534750,189250
